Dog Name,Sex,PLC,BOX,WGT,DIST,DATE,TRACK,G,TIME,WIN,BON,1 SEC,MGN,W/2G,PIR,SP
1. CRUISIN' GRAE,D,1,2,28.3,390,2025-08-14,WAR,Maiden,22.318,22.318,21.76,,2.25,BROTHER BUB,1,4.6
"",D,8,2,28.3,390,2025-08-07,WAR,Maiden Final,22.915,22.163,21.943,8.84125,11.25,LILLY ZOOM,8,14.0
"",D,3,4,28.3,390,2025-07-31,WAR,Maiden Heat,22.758,22.431,21.968,,5.0,PAW JELANI,3,6.0
2. ASTON BARBIE,B,3,8,26.9,390,2025-08-13,BAL,Mixed 6/7,22.765,22.459,21.872,,4.75,LILLY ZOOM,3,10.0
"",B,4,7,27.1,400,2025-08-08,GEE,Mixed 6/7,23.123,22.802,22.304,,5.0,OUR PATCH,4,10.0
"",B,1,2,27.6,400,2025-07-25,GEE,Maiden,23.018,23.018,22.317,8.48,5.0,PAW AMARAN,1,7.5
3. LEKTRA ROGER,D,4,3,30.3,390,2025-08-14,WAR,Mixed 6/7,22.589,22.047,21.76,,8.25,Patriot Millard,4,8.0
"",D,1,3,30.1,390,2025-08-04,WAR,Grade 7,22.343,22.343,22.011,,2.25,BILLY BEAST,1,3.2
"",D,4,8,30.4,390,2025-07-28,WAR,Mixed 6/7,22.641,22.393,22.29,,3.75,BUSH CIRCUS,4,3.6
"",D,4,7,30.0,390,2025-07-21,WAR,Mixed 6/7,22.571,21.981,21.981,,9.0,BUSH BIG SHOW,4,12.0
"",D,3,4,29.9,410,2025-07-15,HOR,Grade 7,23.79,23.391,23.265,10.665,6.0,RESTRICTING,3,5.0
4. ZALI ZOOM,B,5,7,26.8,390,2025-08-14,WAR,Mixed 6/7,22.594,22.047,21.76,,8.25,Patriot Millard,5,4.0
"",B,2,3,26.5,390,2025-08-07,WAR,Maiden Final,22.288,22.163,21.943,8.605,2.0,LILLY ZOOM,2,7.5
"",B,1,8,26.5,390,2025-07-31,WAR,Maiden Heat,22.472,22.472,21.968,8.58,3.75,MORAINE DAMIAN,1,8.0
"",B,5,5,26.5,400,2025-07-25,GEE,Maiden,23.44,23.018,22.317,8.62175,6.5,ASTON BARBIE,5,7.5
5. PERIODICAL,D,2,7,28.4,390,2025-07-31,SHE,Grade 7,22.194,22.177,22.177,8.4625,0.5,PHOENIX TAN,2,3.2
"",D,6,4,28.5,390,2025-06-11,BAL,Mixed 6/7,23.173,22.35,21.865,,12.5,MAJOR LIGHTYEAR,6,2.8
"",D,4,5,28.5,450,2025-06-04,WAR,Mixed 6/7,25.912,25.522,25.192,,6.0,ASTON JOPLIN,4,21.0
"",D,5,2,28.5,400,2025-05-30,WAR,Mixed 6/7,23.031,22.578,22.494,8.524,7.0,PAW EDEN,5,8.0
"",D,1,2,28.8,390,2025-05-22,SHE,Maiden,22.277,22.277,22.264,8.52,6.25,MORTOLOX,1,3.6
6. BALDING SANDY,B,1,1,27.7,390,2025-07-14,WAR,Maiden,22.507,22.507,22.094,9.015,1.25,MORAINE MINTY,1,3.2
