Dog Name,Sex,PLC,BOX,WGT,DIST,DATE,TRACK,G,TIME,WIN,BON,1 SEC,MGN,W/2G,PIR,SP
1. Eagles Fly Alone,D,5,6,31.5,515,2025-05-12,SAN,Grade 5 No Penalty,30.629,30.016,29.575,,9.25,BLACK IN STYLE,5,13.0
"",D,4,1,31.8,400,2025-05-06,WAR,Mixed 4/5,23.104,22.475,22.475,,9.5,TALK IS CHEAP,4,16.0
"",D,8,7,31.4,435,2025-05-02,SAL,Free For All,24.922,24.402,24.402,,8.0,DR. ASHER,8,51.0
"",D,3,5,31.8,400,2025-04-26,GEE,Grade 5,22.761,22.669,22.305,8.545,1.5,BRILEY RIOT,3,10.0
"",D,3,8,32.0,400,2025-04-22,WAR,Free For All,22.994,22.793,22.446,,3.0,Au Contraire,3,15.0
2. DONEGAL EXPRESS,D,5,4,32.9,300,2025-06-27,HEA,Grade 5 T3,17.348,17.11,16.747,4.1885,3.75,King Kaboom,5,3.6
"",D,2,4,33.1,300,2025-06-22,HEA,Grade 5,17.023,16.822,16.519,,3.0,RUXTON SHINE,2,15.0
"",D,7,1,32.6,300,2025-05-30,HEA,Grade 5 T3,17.363,16.953,16.953,4.017,6.25,NEW ARRANGEMENT,7,4.2
"",D,1,4,32.4,300,2025-05-23,HEA,Grade 5 T3,17.049,17.049,16.982,3.95,0.75,DEMOLISH,1,5.0
"",D,7,5,33.0,300,2025-04-18,HEA,Grade 5 T3,17.506,16.733,16.694,,11.75,CAPED CRUSADER,7,12.0
3. ELENA'S JEBRYNAH,B,5,4,24.9,300,2025-06-27,HEA,Grade 5 T3,17.104,16.848,16.747,,4.0,ZOOM BOOM,5,5.5
"",B,3,8,24.7,300,2025-06-20,HEA,Grade 5 T3,17.1,17.034,16.912,3.93,1.0,LITTLE MISS ENVY,3,6.5
"",B,2,1,25.7,400,2025-02-07,GEE,Grade 5,23.057,22.988,22.486,8.4875,1.25,ASTON WARRIOR,2,3.6
"",B,3,8,25.8,425,2025-01-31,BEN,Grade 5,24.24,23.764,23.542,,7.25,Kaluna Chaos,3,9.0
"",B,8,4,26.1,400,2025-01-24,GEE,Grade 5,23.007,22.643,22.238,8.395,5.5,LEAP OF FAITH,8,7.5
4. ZINZAN CHARLIE,D,8,5,32.9,525,2025-06-28,MEA,Grade 5,31.33,30.371,29.843,,14.5,Blue Vendetta,8,5.0
"",D,2,6,32.9,300,2025-06-22,HEA,Grade 5,16.939,16.519,16.519,4.20675,6.5,CATCH SOME RAYS,2,4.2
"",D,1,8,32.5,350,2025-06-15,HEA,Grade 5,19.399,19.399,19.165,6.725,0.75,THAI BUTTERFLY,1,4.8
"",D,4,4,32.8,350,2025-06-13,HEA,Grade 5 T3,19.768,19.515,19.474,6.82375,4.0,KING CHERRY,4,5.0
"",D,3,6,32.6,300,2025-06-08,HEA,Grade 5,17.114,16.788,16.788,4.067,5.0,BABY GIRL PEARL,3,9.0
5. Easily Amused,D,2,6,35.4,300,2025-06-22,HEA,Grade 5,16.827,16.632,16.519,,3.0,CHEMICAL EROSION,2,5.5
