Dog Name,Sex,PLC,BOX,WGT,DIST,DATE,TRACK,G,TIME,WIN,BON,1 SEC,MGN,W/2G,PIR,SP,day_of_week,month,track_code
1. Panama Jan,B,5,8,25.6,390,2025-07-28,WAR,Maiden,23.357,22.455,22.29,9.0025,13.5,PAW AMARAN,5,12.0,Monday,July,WAR
1. Panama Jan,B,7,1,25.6,390,2025-07-24,WAR,Maiden,23.215,22.417,21.94,9.23,12.0,WEBLEC POPPY,7,16.0,Thursday,July,WAR
1. Panama Jan,B,6,7,25.6,410,2025-07-15,HOR,Maiden,24.165,23.468,23.265,10.832,10.5,AIR SPEED,6,14.0,Tuesday,July,HOR
1. Panama Jan,B,7,1,25.1,390,2025-07-03,WAR,Maiden,23.128,22.617,21.88,9.142,7.75,CONCRETE KAOS,7,10.0,Thursday,July,WAR
1. Panama Jan,B,6,2,25.1,390,2025-06-30,WAR,Maiden,23.185,22.512,22.299,9.142,10.25,LEKTRA ROGER,6,14.0,Monday,June,WAR
